rate_date,from_currency,to_currency,rate_value
2025-02-25,GBP,KHR,0.797378
2025-02-25,THB,KHR,35.626224
2025-02-25,KRW,KHR,1320.629708
2025-02-26,USD,KHR,0.99903
2025-02-26,EUR,KHR,0.924562
2025-02-26,JPY,KHR,148.672843
2025-02-26,CNY,KHR,7.205265
2025-02-26,GBP,KHR,0.784547
2025-02-26,THB,KHR,35.512978
2025-02-26,KRW,KHR,1331.693496
2025-02-27,USD,KHR,1.000053
2025-02-27,EUR,KHR,0.925632
2025-02-27,JPY,KHR,149.609245
2025-02-27,CNY,KHR,7.22765
2025-02-27,GBP,KHR,0.802898
2025-02-27,THB,KHR,35.693941
2025-02-27,KRW,KHR,1321.81942
2025-02-28,USD,KHR,0.999168
2025-02-28,EUR,KHR,0.912598
2025-02-28,JPY,KHR,149.980024
2025-02-28,CNY,KHR,7.2326
2025-02-28,GBP,KHR,0.792214
2025-02-28,THB,KHR,35.534404
2025-02-28,KRW,KHR,1324.031192
2025-03-03,USD,KHR,1.001142
2025-03-03,EUR,KHR,0.921445
2025-03-03,JPY,KHR,148.634761
2025-03-03,CNY,KHR,7.217685
2025-03-03,GBP,KHR,0.792764
2025-03-03,THB,KHR,35.38585
2025-03-03,KRW,KHR,1326.637482
2025-03-04,USD,KHR,1.000714
2025-03-04,EUR,KHR,0.919798
2025-03-04,JPY,KHR,148.565418
2025-03-04,CNY,KHR,7.188557
2025-03-04,GBP,KHR,0.784672
2025-03-04,THB,KHR,35.326838
2025-03-04,KRW,KHR,1320.246441
2025-03-05,USD,KHR,0.999558
2025-03-05,EUR,KHR,0.915765
2025-03-05,JPY,KHR,150.543636
2025-03-05,CNY,KHR,7.243745
2025-03-05,GBP,KHR,0.790226
2025-03-05,THB,KHR,35.559439
2025-03-05,KRW,KHR,1329.576821
2025-03-06,USD,KHR,0.998397
2025-03-06,EUR,KHR,0.923251
2025-03-06,JPY,KHR,147.336512
2025-03-06,CNY,KHR,7.216995
2025-03-06,GBP,KHR,0.794798
2025-03-06,THB,KHR,35.573615
2025-03-06,KRW,KHR,1326.142206
2025-03-07,USD,KHR,1.000182
2025-03-07,EUR,KHR,0.9265
2025-03-07,JPY,KHR,147.657202
2025-03-07,CNY,KHR,7.231163
2025-03-07,GBP,KHR,0.790224
2025-03-07,THB,KHR,35.716758
2025-03-07,KRW,KHR,1329.485321
2025-03-10,USD,KHR,1.001038
2025-03-10,EUR,KHR,0.916498
2025-03-10,JPY,KHR,152.190595
2025-03-10,CNY,KHR,7.253664
2025-03-10,GBP,KHR,0.785232
2025-03-10,THB,KHR,35.749781
2025-03-10,KRW,KHR,1306.815368
2025-03-11,USD,KHR,0.999131
2025-03-11,EUR,KHR,0.918924
2025-03-11,JPY,KHR,148.327418
2025-03-11,CNY,KHR,7.255268
2025-03-11,GBP,KHR,0.791312
2025-03-11,THB,KHR,35.512089
2025-03-11,KRW,KHR,1337.498775
2025-03-12,USD,KHR,0.998366
2025-03-12,EUR,KHR,0.926285
2025-03-12,JPY,KHR,148.513716
2025-03-12,CNY,KHR,7.282344
2025-03-12,GBP,KHR,0.799031
2025-03-12,THB,KHR,35.745115
2025-03-12,KRW,KHR,1318.239648
2025-03-13,USD,KHR,0.998837
2025-03-13,EUR,KHR,0.921508
2025-03-13,JPY,KHR,149.436171
2025-03-13,CNY,KHR,7.188948
2025-03-13,GBP,KHR,0.793486
2025-03-13,THB,KHR,35.401735
2025-03-13,KRW,KHR,1333.324162
2025-03-14,USD,KHR,1.000965
2025-03-14,EUR,KHR,0.918706
2025-03-14,JPY,KHR,149.543253
2025-03-14,CNY,KHR,7.232975
2025-03-14,GBP,KHR,0.787832
2025-03-14,THB,KHR,35.82997
2025-03-14,KRW,KHR,1311.349541
2025-03-17,USD,KHR,1.000055
2025-03-17,EUR,KHR,0.924561
2025-03-17,JPY,KHR,149.04033
2025-03-17,CNY,KHR,7.221797
2025-03-17,GBP,KHR,0.7837
2025-03-17,THB,KHR,35.626952
2025-03-17,KRW,KHR,1326.578908
2025-03-18,USD,KHR,1.00047
2025-03-18,EUR,KHR,0.91306
2025-03-18,JPY,KHR,150.102285
2025-03-18,CNY,KHR,7.248262
2025-03-18,GBP,KHR,0.788398
2025-03-18,THB,KHR,35.353377
2025-03-18,KRW,KHR,1319.476253
2025-03-19,USD,KHR,0.999129
2025-03-19,EUR,KHR,0.920368
2025-03-19,JPY,KHR,149.575755
2025-03-19,CNY,KHR,7.230207
2025-03-19,GBP,KHR,0.794181
2025-03-19,THB,KHR,35.492966
2025-03-19,KRW,KHR,1324.888763
2025-03-20,USD,KHR,1.000418
2025-03-20,EUR,KHR,0.924638
2025-03-20,JPY,KHR,148.346985
2025-03-20,CNY,KHR,7.23
2025-03-20,GBP,KHR,0.79437
2025-03-20,THB,KHR,35.516351
2025-03-20,KRW,KHR,1330.402441
2025-03-21,USD,KHR,1.000745
2025-03-21,EUR,KHR,0.917954
2025-03-21,JPY,KHR,150.553091
2025-03-21,CNY,KHR,7.232543
2025-03-21,GBP,KHR,0.794534
2025-03-21,THB,KHR,35.697426
2025-03-21,KRW,KHR,1330.086333
2025-03-24,USD,KHR,1.00229
2025-03-24,EUR,KHR,0.912863
2025-03-24,JPY,KHR,148.844144
2025-03-24,CNY,KHR,7.232287
2025-03-24,GBP,KHR,0.788103
2025-03-24,THB,KHR,35.539666
2025-03-24,KRW,KHR,1316.598677
2025-03-25,USD,KHR,1.001106
2025-03-25,EUR,KHR,0.92453
2025-03-25,JPY,KHR,149.994514
2025-03-25,CNY,KHR,7.210686
2025-03-25,GBP,KHR,0.792595
2025-03-25,THB,KHR,35.571812
2025-03-25,KRW,KHR,1323.269901
2025-03-26,USD,KHR,1.00003
2025-03-26,EUR,KHR,0.926442
2025-03-26,JPY,KHR,148.844137
2025-03-26,CNY,KHR,7.22938
2025-03-26,GBP,KHR,0.793162
2025-03-26,THB,KHR,35.556529
2025-03-26,KRW,KHR,1327.878001
2025-03-27,USD,KHR,0.999716
2025-03-27,EUR,KHR,0.913952
2025-03-27,JPY,KHR,148.019852
2025-03-27,CNY,KHR,7.22747
2025-03-27,GBP,KHR,0.793756
2025-03-27,THB,KHR,35.584376
2025-03-27,KRW,KHR,1303.22098
2025-03-28,USD,KHR,1.000534
2025-03-28,EUR,KHR,0.919599
2025-03-28,JPY,KHR,148.253641
2025-03-28,CNY,KHR,7.303445
2025-03-28,GBP,KHR,0.791251
2025-03-28,THB,KHR,35.58812
2025-03-28,KRW,KHR,1343.723935
2025-03-31,USD,KHR,0.999419
2025-03-31,EUR,KHR,0.918175
2025-03-31,JPY,KHR,151.280863
2025-03-31,CNY,KHR,7.20213
2025-03-31,GBP,KHR,0.790351
2025-03-31,THB,KHR,35.504922
2025-03-31,KRW,KHR,1328.964473
2025-04-01,USD,KHR,1.000405
2025-04-01,EUR,KHR,0.915799
2025-04-01,JPY,KHR,150.662807
2025-04-01,CNY,KHR,7.264476
2025-04-01,GBP,KHR,0.785018
2025-04-01,THB,KHR,35.426749
2025-04-01,KRW,KHR,1315.141539
2025-04-02,USD,KHR,0.998851
2025-04-02,EUR,KHR,0.924897
2025-04-02,JPY,KHR,149.112684
2025-04-02,CNY,KHR,7.231954
2025-04-02,GBP,KHR,0.785081
2025-04-02,THB,KHR,35.457982
2025-04-02,KRW,KHR,1333.720953
2025-04-03,USD,KHR,1.000748
2025-04-03,EUR,KHR,0.91256
2025-04-03,JPY,KHR,148.31631
2025-04-03,CNY,KHR,7.258407
2025-04-03,GBP,KHR,0.787639
2025-04-03,THB,KHR,35.44108
2025-04-03,KRW,KHR,1312.049053
2025-04-04,USD,KHR,0.998669
2025-04-04,EUR,KHR,0.920438
2025-04-04,JPY,KHR,149.045195
2025-04-04,CNY,KHR,7.273025
2025-04-04,GBP,KHR,0.789684
2025-04-04,THB,KHR,35.397209
2025-04-04,KRW,KHR,1326.410763
2025-04-07,USD,KHR,1.001346
2025-04-07,EUR,KHR,0.916616
2025-04-07,JPY,KHR,147.463719
2025-04-07,CNY,KHR,7.226129
2025-04-07,GBP,KHR,0.783601
2025-04-07,THB,KHR,35.674832
2025-04-07,KRW,KHR,1307.17724
2025-04-08,USD,KHR,0.999672
2025-04-08,EUR,KHR,0.926778
2025-04-08,JPY,KHR,150.54197
2025-04-08,CNY,KHR,7.225124
2025-04-08,GBP,KHR,0.786288
2025-04-08,THB,KHR,35.480671
2025-04-08,KRW,KHR,1317.780966
2025-04-09,USD,KHR,1.001496
2025-04-09,EUR,KHR,0.919289
2025-04-09,JPY,KHR,147.885436
2025-04-09,CNY,KHR,7.268548
2025-04-09,GBP,KHR,0.794913
2025-04-09,THB,KHR,35.475846
2025-04-09,KRW,KHR,1327.134435
2025-04-10,USD,KHR,1.000051
2025-04-10,EUR,KHR,0.914449
2025-04-10,JPY,KHR,149.403035
2025-04-10,CNY,KHR,7.20685
2025-04-10,GBP,KHR,0.786994
2025-04-10,THB,KHR,35.400007
2025-04-10,KRW,KHR,1323.075487
2025-04-11,USD,KHR,1.000186
2025-04-11,EUR,KHR,0.913929
2025-04-11,JPY,KHR,148.399853
2025-04-11,CNY,KHR,7.239922
2025-04-11,GBP,KHR,0.792201
2025-04-11,THB,KHR,35.507694
2025-04-11,KRW,KHR,1299.609219
2025-04-14,USD,KHR,1.001287
2025-04-14,EUR,KHR,0.928153
2025-04-14,JPY,KHR,151.394216
2025-04-14,CNY,KHR,7.255757
2025-04-14,GBP,KHR,0.793185
2025-04-14,THB,KHR,35.430329
2025-04-14,KRW,KHR,1321.742467
2025-04-15,USD,KHR,0.998869
2025-04-15,EUR,KHR,0.92056
2025-04-15,JPY,KHR,147.790087
2025-04-15,CNY,KHR,7.256947
2025-04-15,GBP,KHR,0.788319
2025-04-15,THB,KHR,35.581693
2025-04-15,KRW,KHR,1321.686982
2025-04-16,USD,KHR,0.99954
2025-04-16,EUR,KHR,0.923879
2025-04-16,JPY,KHR,148.096608
2025-04-16,CNY,KHR,7.23233
2025-04-16,GBP,KHR,0.787452
2025-04-16,THB,KHR,35.579233
2025-04-16,KRW,KHR,1319.302239
2025-04-17,USD,KHR,1.00027
2025-04-17,EUR,KHR,0.922417
2025-04-17,JPY,KHR,146.694046
2025-04-17,CNY,KHR,7.213174
2025-04-17,GBP,KHR,0.79055
2025-04-17,THB,KHR,35.607829
2025-04-17,KRW,KHR,1325.290711
2025-04-18,USD,KHR,1.001311
2025-04-18,EUR,KHR,0.918981
2025-04-18,JPY,KHR,149.620414
2025-04-18,CNY,KHR,7.225526
2025-04-18,GBP,KHR,0.787935
2025-04-18,THB,KHR,35.411558
2025-04-18,KRW,KHR,1314.980087
2025-04-21,USD,KHR,0.99981
2025-04-21,EUR,KHR,0.917003
2025-04-21,JPY,KHR,149.531784
2025-04-21,CNY,KHR,7.187332
2025-04-21,GBP,KHR,0.792028
2025-04-21,THB,KHR,35.518899
2025-04-21,KRW,KHR,1324.123154
2025-04-22,USD,KHR,0.999537
2025-04-22,EUR,KHR,0.917662
2025-04-22,JPY,KHR,150.674904
2025-04-22,CNY,KHR,7.235526
2025-04-22,GBP,KHR,0.799416
2025-04-22,THB,KHR,35.350248
2025-04-22,KRW,KHR,1317.714349
2025-04-23,USD,KHR,0.998873
2025-04-23,EUR,KHR,0.916381
2025-04-23,JPY,KHR,148.55517
2025-04-23,CNY,KHR,7.226078
2025-04-23,GBP,KHR,0.793711
2025-04-23,THB,KHR,35.378175
2025-04-23,KRW,KHR,1325.636508
2025-04-24,USD,KHR,0.998559
2025-04-24,EUR,KHR,0.918135
2025-04-24,JPY,KHR,151.078492
2025-04-24,CNY,KHR,7.253381
2025-04-24,GBP,KHR,0.791291
2025-04-24,THB,KHR,35.567106
2025-04-24,KRW,KHR,1325.322009
2025-04-25,USD,KHR,1.000628
2025-04-25,EUR,KHR,0.926457
2025-04-25,JPY,KHR,148.258009
2025-04-25,CNY,KHR,7.237951
2025-04-25,GBP,KHR,0.793021
2025-04-25,THB,KHR,35.579837
2025-04-25,KRW,KHR,1325.156455
2025-04-28,USD,KHR,1.001307
2025-04-28,EUR,KHR,0.917695
2025-04-28,JPY,KHR,147.885735
2025-04-28,CNY,KHR,7.276848
2025-04-28,GBP,KHR,0.789996
2025-04-28,THB,KHR,35.441565
2025-04-28,KRW,KHR,1320.330419
2025-04-29,USD,KHR,0.999568
2025-04-29,EUR,KHR,0.924629
2025-04-29,JPY,KHR,150.564639
2025-04-29,CNY,KHR,7.249028
2025-04-29,GBP,KHR,0.792564
2025-04-29,THB,KHR,35.503473
2025-04-29,KRW,KHR,1329.484943
2025-04-30,USD,KHR,0.997637
2025-04-30,EUR,KHR,0.914626
2025-04-30,JPY,KHR,149.452243
2025-04-30,CNY,KHR,7.228026
2025-04-30,GBP,KHR,0.785495
2025-04-30,THB,KHR,35.566027
2025-04-30,KRW,KHR,1310.959735
2025-05-01,USD,KHR,1.000217
2025-05-01,EUR,KHR,0.920572
2025-05-01,JPY,KHR,149.569006
2025-05-01,CNY,KHR,7.215987
2025-05-01,GBP,KHR,0.789084
2025-05-01,THB,KHR,35.630669
2025-05-01,KRW,KHR,1325.022156
2025-05-02,USD,KHR,1.000963
2025-05-02,EUR,KHR,0.919632
2025-05-02,JPY,KHR,147.464069
2025-05-02,CNY,KHR,7.226491
2025-05-02,GBP,KHR,0.789286
2025-05-02,THB,KHR,35.638611
2025-05-02,KRW,KHR,1330.496214
2025-05-05,USD,KHR,1.000425
2025-05-05,EUR,KHR,0.91606
2025-05-05,JPY,KHR,149.653623
2025-05-05,CNY,KHR,7.23242
2025-05-05,GBP,KHR,0.788846
2025-05-05,THB,KHR,35.36863
2025-05-05,KRW,KHR,1324.286479
2025-05-06,USD,KHR,0.99997
2025-05-06,EUR,KHR,0.9237
2025-05-06,JPY,KHR,147.751895
2025-05-06,CNY,KHR,7.207363
2025-05-06,GBP,KHR,0.807283
2025-05-06,THB,KHR,35.406275
2025-05-06,KRW,KHR,1322.657265
2025-05-07,USD,KHR,1.000438
2025-05-07,EUR,KHR,0.915482
2025-05-07,JPY,KHR,151.566218
2025-05-07,CNY,KHR,7.2381
2025-05-07,GBP,KHR,0.790709
2025-05-07,THB,KHR,35.693658
2025-05-07,KRW,KHR,1312.690967
2025-05-08,USD,KHR,0.999512
2025-05-08,EUR,KHR,0.918411
2025-05-08,JPY,KHR,147.858315
2025-05-08,CNY,KHR,7.247988
2025-05-08,GBP,KHR,0.792242
2025-05-08,THB,KHR,35.519524
2025-05-08,KRW,KHR,1326.059872
2025-05-09,USD,KHR,1.000866
2025-05-09,EUR,KHR,0.921558
2025-05-09,JPY,KHR,149.211236
2025-05-09,CNY,KHR,7.275343
2025-05-09,GBP,KHR,0.786698
2025-05-09,THB,KHR,35.648712
2025-05-09,KRW,KHR,1318.217083
2025-05-12,USD,KHR,1.000765
2025-05-12,EUR,KHR,0.928402
2025-05-12,JPY,KHR,146.791302
2025-05-12,CNY,KHR,7.234432
2025-05-12,GBP,KHR,0.788085
2025-05-12,THB,KHR,35.681837
2025-05-12,KRW,KHR,1316.240961
2025-05-13,USD,KHR,1.002729
2025-05-13,EUR,KHR,0.912972
2025-05-13,JPY,KHR,149.918009
2025-05-13,CNY,KHR,7.228813
2025-05-13,GBP,KHR,0.792394
2025-05-13,THB,KHR,35.439812
2025-05-13,KRW,KHR,1315.832465
2025-05-14,USD,KHR,0.998177
2025-05-14,EUR,KHR,0.920498
2025-05-14,JPY,KHR,147.708485
2025-05-14,CNY,KHR,7.202072
2025-05-14,GBP,KHR,0.790412
2025-05-14,THB,KHR,35.487076
2025-05-14,KRW,KHR,1329.490311
2025-05-15,USD,KHR,0.998647
2025-05-15,EUR,KHR,0.921937
2025-05-15,JPY,KHR,149.88571
2025-05-15,CNY,KHR,7.231243
2025-05-15,GBP,KHR,0.786191
2025-05-15,THB,KHR,35.491577
2025-05-15,KRW,KHR,1328.16803
2025-05-16,USD,KHR,0.999626
2025-05-16,EUR,KHR,0.923898
2025-05-16,JPY,KHR,149.172525
2025-05-16,CNY,KHR,7.28995
2025-05-16,GBP,KHR,0.790127
2025-05-16,THB,KHR,35.481305
2025-05-16,KRW,KHR,1305.11595
2025-05-19,USD,KHR,0.998573
2025-05-19,EUR,KHR,0.921754
2025-05-19,JPY,KHR,149.22797
2025-05-19,CNY,KHR,7.248146
2025-05-19,GBP,KHR,0.786755
2025-05-19,THB,KHR,35.483978
2025-05-19,KRW,KHR,1314.23706
2025-05-20,USD,KHR,1.000295
2025-05-20,EUR,KHR,0.918996
2025-05-20,JPY,KHR,151.730123
2025-05-20,CNY,KHR,7.220073
2025-05-20,GBP,KHR,0.795303
2025-05-20,THB,KHR,35.387696
2025-05-20,KRW,KHR,1315.700331
2025-05-21,USD,KHR,0.999158
2025-05-21,EUR,KHR,0.925794
2025-05-21,JPY,KHR,150.022639
2025-05-21,CNY,KHR,7.243973
2025-05-21,GBP,KHR,0.791111
2025-05-21,THB,KHR,35.384515
2025-05-21,KRW,KHR,1332.962916
2025-05-22,USD,KHR,1.00139
2025-05-22,EUR,KHR,0.919842
2025-05-22,JPY,KHR,149.51586
2025-05-22,CNY,KHR,7.258799
2025-05-22,GBP,KHR,0.789169
2025-05-22,THB,KHR,35.478681
2025-05-22,KRW,KHR,1315.446487
2025-05-23,USD,KHR,0.999654
2025-05-23,EUR,KHR,0.91781
2025-05-23,JPY,KHR,150.372904
2025-05-23,CNY,KHR,7.230493
2025-05-23,GBP,KHR,0.78797
2025-05-23,THB,KHR,35.433243
2025-05-23,KRW,KHR,1306.14465
2025-05-26,USD,KHR,1.00156
2025-05-26,EUR,KHR,0.92234
2025-05-26,JPY,KHR,150.536335
2025-05-26,CNY,KHR,7.224654
2025-05-26,GBP,KHR,0.796907
2025-05-26,THB,KHR,35.515464
2025-05-26,KRW,KHR,1333.422361
2025-05-27,USD,KHR,0.999987
2025-05-27,EUR,KHR,0.919795
2025-05-27,JPY,KHR,148.868566
2025-05-27,CNY,KHR,7.242244
2025-05-27,GBP,KHR,0.791066
2025-05-27,THB,KHR,35.658972
2025-05-27,KRW,KHR,1334.226947
2025-05-28,USD,KHR,1.00009
2025-05-28,EUR,KHR,0.925608
2025-05-28,JPY,KHR,146.249689
2025-05-28,CNY,KHR,7.22638
2025-05-28,GBP,KHR,0.791184
2025-05-28,THB,KHR,35.594478
2025-05-28,KRW,KHR,1323.909452
2025-05-29,USD,KHR,0.999944
2025-05-29,EUR,KHR,0.917877
2025-05-29,JPY,KHR,148.54348
2025-05-29,CNY,KHR,7.295081
2025-05-29,GBP,KHR,0.795319
2025-05-29,THB,KHR,35.639278
2025-05-29,KRW,KHR,1320.097998
2025-05-30,USD,KHR,0.999466
2025-05-30,EUR,KHR,0.922552
2025-05-30,JPY,KHR,149.470553
2025-05-30,CNY,KHR,7.236291
2025-05-30,GBP,KHR,0.789882
2025-05-30,THB,KHR,35.432591
2025-05-30,KRW,KHR,1311.948122
2025-06-02,USD,KHR,0.999758
2025-06-02,EUR,KHR,0.913627
2025-06-02,JPY,KHR,150.215507
2025-06-02,CNY,KHR,7.264284
2025-06-02,GBP,KHR,0.786352
2025-06-02,THB,KHR,35.305379
2025-06-02,KRW,KHR,1323.636675
2025-06-03,USD,KHR,1.000238
2025-06-03,EUR,KHR,0.920094
2025-06-03,JPY,KHR,147.904024
2025-06-03,CNY,KHR,7.184462
2025-06-03,GBP,KHR,0.798113
2025-06-03,THB,KHR,35.476953
2025-06-03,KRW,KHR,1324.660648
2025-06-04,USD,KHR,0.999929
2025-06-04,EUR,KHR,0.921902
2025-06-04,JPY,KHR,147.971194
2025-06-04,CNY,KHR,7.227092
2025-06-04,GBP,KHR,0.783576
2025-06-04,THB,KHR,35.384218
2025-06-04,KRW,KHR,1313.448656
2025-06-05,USD,KHR,0.998193
2025-06-05,EUR,KHR,0.917878
2025-06-05,JPY,KHR,148.649777
2025-06-05,CNY,KHR,7.205647
2025-06-05,GBP,KHR,0.78937
2025-06-05,THB,KHR,35.498792
2025-06-05,KRW,KHR,1312.266365
2025-06-06,USD,KHR,1.002012
2025-06-06,EUR,KHR,0.923304
2025-06-06,JPY,KHR,150.841501
2025-06-06,CNY,KHR,7.23049
2025-06-06,GBP,KHR,0.794236
2025-06-06,THB,KHR,35.581534
2025-06-06,KRW,KHR,1310.588995
2025-06-09,USD,KHR,0.999318
2025-06-09,EUR,KHR,0.93341
2025-06-09,JPY,KHR,149.008184
2025-06-09,CNY,KHR,7.2541
2025-06-09,GBP,KHR,0.788983
2025-06-09,THB,KHR,35.588544
2025-06-09,KRW,KHR,1310.810032
2025-06-10,USD,KHR,0.998995
2025-06-10,EUR,KHR,0.925218
2025-06-10,JPY,KHR,149.737445
2025-06-10,CNY,KHR,7.168248
2025-06-10,GBP,KHR,0.790111
2025-06-10,THB,KHR,35.48062
2025-06-10,KRW,KHR,1326.566574
2025-06-11,USD,KHR,1.000321
2025-06-11,EUR,KHR,0.921574
2025-06-11,JPY,KHR,149.604608
2025-06-11,CNY,KHR,7.248412
2025-06-11,GBP,KHR,0.784537
2025-06-11,THB,KHR,35.413213
2025-06-11,KRW,KHR,1312.124652
2025-06-12,USD,KHR,0.998659
2025-06-12,EUR,KHR,0.923626
2025-06-12,JPY,KHR,150.78879
2025-06-12,CNY,KHR,7.257781
2025-06-12,GBP,KHR,0.78715
2025-06-12,THB,KHR,35.442796
2025-06-12,KRW,KHR,1315.935559
2025-06-13,USD,KHR,1.001113
2025-06-13,EUR,KHR,0.922422
2025-06-13,JPY,KHR,151.579737
2025-06-13,CNY,KHR,7.211921
2025-06-13,GBP,KHR,0.78893
2025-06-13,THB,KHR,35.365738
2025-06-13,KRW,KHR,1306.904686
2025-06-16,USD,KHR,0.999845
2025-06-16,EUR,KHR,0.918456
2025-06-16,JPY,KHR,148.886671
2025-06-16,CNY,KHR,7.195554
2025-06-16,GBP,KHR,0.790933
2025-06-16,THB,KHR,35.469768
2025-06-16,KRW,KHR,1328.453357
2025-06-17,USD,KHR,1.000551
2025-06-17,EUR,KHR,0.913966
2025-06-17,JPY,KHR,149.973247
2025-06-17,CNY,KHR,7.222657
2025-06-17,GBP,KHR,0.797264
2025-06-17,THB,KHR,35.496849
2025-06-17,KRW,KHR,1315.347536
2025-06-18,USD,KHR,0.999593
2025-06-18,EUR,KHR,0.913096
2025-06-18,JPY,KHR,151.02425
2025-06-18,CNY,KHR,7.301377
2025-06-18,GBP,KHR,0.781801
2025-06-18,THB,KHR,35.473184
2025-06-18,KRW,KHR,1318.979861
2025-06-19,USD,KHR,0.999406
2025-06-19,EUR,KHR,0.925601
2025-06-19,JPY,KHR,150.991937
2025-06-19,CNY,KHR,7.232895
2025-06-19,GBP,KHR,0.799818
2025-06-19,THB,KHR,35.50349
2025-06-19,KRW,KHR,1317.764806
2025-06-20,USD,KHR,1.00028
2025-06-20,EUR,KHR,0.916568
2025-06-20,JPY,KHR,151.237947
2025-06-20,CNY,KHR,7.257858
2025-06-20,GBP,KHR,0.788318
2025-06-20,THB,KHR,35.480242
2025-06-20,KRW,KHR,1311.612185
2025-06-23,USD,KHR,1.000263
2025-06-23,EUR,KHR,0.914049
2025-06-23,JPY,KHR,149.503791
2025-06-23,CNY,KHR,7.225022
2025-06-23,GBP,KHR,0.792688
2025-06-23,THB,KHR,35.611034
2025-06-23,KRW,KHR,1327.271308
2025-06-24,USD,KHR,0.999877
2025-06-24,EUR,KHR,0.916736
2025-06-24,JPY,KHR,149.141604
2025-06-24,CNY,KHR,7.239518
2025-06-24,GBP,KHR,0.792313
2025-06-24,THB,KHR,35.439489
2025-06-24,KRW,KHR,1311.06234
2025-06-25,USD,KHR,1.000173
2025-06-25,EUR,KHR,0.92625
2025-06-25,JPY,KHR,151.7393
2025-06-25,CNY,KHR,7.262971
2025-06-25,GBP,KHR,0.785306
2025-06-25,THB,KHR,35.650015
2025-06-25,KRW,KHR,1312.1861
2025-06-26,USD,KHR,0.999229
2025-06-26,EUR,KHR,0.921967
2025-06-26,JPY,KHR,147.849131
2025-06-26,CNY,KHR,7.263217
2025-06-26,GBP,KHR,0.789746
2025-06-26,THB,KHR,35.542507
2025-06-26,KRW,KHR,1312.391515
2025-06-27,USD,KHR,1.000846
2025-06-27,EUR,KHR,0.92236
2025-06-27,JPY,KHR,149.065459
2025-06-27,CNY,KHR,7.267375
2025-06-27,GBP,KHR,0.77739
2025-06-27,THB,KHR,35.538586
2025-06-27,KRW,KHR,1319.006352
2025-06-30,USD,KHR,0.999205
2025-06-30,EUR,KHR,0.920815
2025-06-30,JPY,KHR,150.097762
2025-06-30,CNY,KHR,7.218658
2025-06-30,GBP,KHR,0.789433
2025-06-30,THB,KHR,35.495589
2025-06-30,KRW,KHR,1323.630318
2025-07-01,USD,KHR,1.001227
2025-07-01,EUR,KHR,0.917866
2025-07-01,JPY,KHR,151.075034
2025-07-01,CNY,KHR,7.20223
2025-07-01,GBP,KHR,0.791426
2025-07-01,THB,KHR,35.316862
2025-07-01,KRW,KHR,1320.66322
2025-07-02,USD,KHR,1.000722
2025-07-02,EUR,KHR,0.929306
2025-07-02,JPY,KHR,149.559031
2025-07-02,CNY,KHR,7.218329
2025-07-02,GBP,KHR,0.794866
2025-07-02,THB,KHR,35.504383
2025-07-02,KRW,KHR,1320.908642
2025-07-03,USD,KHR,1.000917
2025-07-03,EUR,KHR,0.925027
2025-07-03,JPY,KHR,147.428374
2025-07-03,CNY,KHR,7.241493
2025-07-03,GBP,KHR,0.789922
2025-07-03,THB,KHR,35.386091
2025-07-03,KRW,KHR,1304.995167
2025-07-04,USD,KHR,0.999933
2025-07-04,EUR,KHR,0.917867
2025-07-04,JPY,KHR,148.633261
2025-07-04,CNY,KHR,7.236022
2025-07-04,GBP,KHR,0.788336
2025-07-04,THB,KHR,35.501874
2025-07-04,KRW,KHR,1334.569549
2025-07-07,USD,KHR,0.99997
2025-07-07,EUR,KHR,0.92865
2025-07-07,JPY,KHR,150.987942
2025-07-07,CNY,KHR,7.268021
2025-07-07,GBP,KHR,0.786547
2025-07-07,THB,KHR,35.468749
2025-07-07,KRW,KHR,1311.501744
2025-07-08,USD,KHR,1.000416
2025-07-08,EUR,KHR,0.919692
2025-07-08,JPY,KHR,150.028271
2025-07-08,CNY,KHR,7.248761
2025-07-08,GBP,KHR,0.790796
2025-07-08,THB,KHR,35.461989
2025-07-08,KRW,KHR,1311.009558
2025-07-09,USD,KHR,0.999558
2025-07-09,EUR,KHR,0.923296
2025-07-09,JPY,KHR,149.303997
2025-07-09,CNY,KHR,7.238262
2025-07-09,GBP,KHR,0.794113
2025-07-09,THB,KHR,35.551927
2025-07-09,KRW,KHR,1306.372776
2025-07-10,USD,KHR,0.99992
2025-07-10,EUR,KHR,0.915992
2025-07-10,JPY,KHR,149.435197
2025-07-10,CNY,KHR,7.251302
2025-07-10,GBP,KHR,0.792415
2025-07-10,THB,KHR,35.677193
2025-07-10,KRW,KHR,1315.372452
2025-07-11,USD,KHR,0.999705
2025-07-11,EUR,KHR,0.922641
2025-07-11,JPY,KHR,150.650535
2025-07-11,CNY,KHR,7.21013
2025-07-11,GBP,KHR,0.793255
2025-07-11,THB,KHR,35.570874
2025-07-11,KRW,KHR,1318.610705
2025-07-14,USD,KHR,0.999719
2025-07-14,EUR,KHR,0.92337
2025-07-14,JPY,KHR,150.010895
2025-07-14,CNY,KHR,7.251604
2025-07-14,GBP,KHR,0.786531
2025-07-14,THB,KHR,35.316575
2025-07-14,KRW,KHR,1319.13141
2025-07-15,USD,KHR,0.999729
2025-07-15,EUR,KHR,0.922107
2025-07-15,JPY,KHR,148.585642
2025-07-15,CNY,KHR,7.258381
2025-07-15,GBP,KHR,0.791942
2025-07-15,THB,KHR,35.421176
2025-07-15,KRW,KHR,1328.732067
2025-07-16,USD,KHR,0.999657
